fullId,category,wnsynset,wnlemmas,up,front,unit,aligned.dims,isContainerLike,surfaceVolume,solidVolume,supportSurfaceArea,weight,staticFrictionForce,name,tags
wss.6e960c704961590e7e0d7ca07704f74f,Couch,n3219669,divan,,,0.02772510651078411,"219.92499\,78.858154\,78.08228",false,0.183334,0.784619,0.048119,290.4289528696094,2757.606038628772,sessel couch sofa divan,"barhocker,bed,bett,bureau,cell,cellphone,chair,couch,fernseher,furniture,glas,glass,handy,hocker,kommode,mobel,moebel,phone,sessel,stool,stuhl,tisch,tish,tv,wohnzimmer"
wss.6ea6619c257dd91fd683d00bbd2459ab,,n4047545,radiator,,,,"114.6727\,95.81083\,25.4",,,,,,,radiator,"architecture,heat,heater,hvac,radiator"
wss.6ea87d3f4498448b3571657dafc7119,"MilkCarton,FoodItem",n7937600,chocolate milk,"0\,0\,1","-1\,0\,0",0.0379037644895024,"18.951881\,27.480225\,19.702393",false,6.01E-4,0.008198,0.03691,,,chocolate  milk,*
wss.6ebfa5329b0d1439d4ea3f4c41b1b9bb,"Chair,OfficeChair",n4380791,swivel chair,"0\,0\,1","0\,-1\,0",0.0237541020334188,"64.97011\,96.65657\,64.36448",false,0.012888,0.03007,0.017734,15.2657267845104,151.97777829186617,office chair,"casters,chair,office,wheels"
wss.6ec0ed3fc05dc7b7ad5067eac75a07f7,Bench,n3896948,park bench,,,0.014161360465295827,"136.65785\,39.740177\,37.752064",false,0.02018,0.027183,0.03089,12.108,73.56820800000001,forms surfaces reg    foot backed pacifica trade  bench  full back  surface mount  no armrests,"architectural,architecture,bench,benches,forms,forms and surfaces,formsandsurfaces,furniture,landscape,pacifica,sbpac,seating,site,site furniture,surfaces"
wss.6ec5528fb04c5b8e9a9bf2cd62bd4fba,"VideoGameController,NintendoDS",,,,,0.014222113192928081,"18.999037\,2.4873478\,9.437254",,,,,,,ds lite closed pink  good,"accessories,ds,ds lite,game,games,lite,nintendo,nintendo ds,nintendo ds lite,pink"
wss.6ecb916bc6afcdcb864415e0ea65c7,Keyboard,n3619216,keyboard,,,2.261847064233801E-4,"45.54224\,1.4928191\,26.622597",false,8.69E-4,0.001686,0.115529,,,teclado genius,"argentina,bla,computadora,computer,esatdio,la plata,mouse,stadium,teclado,tecnologia,televisor"
wss.6ed99b140108856ed6f64cc59c2eb3d7,"Lamp,FloorLamp",n3371905,floor lamp,"0\,0\,1","0.7071067690849304\,-0.7071067690849304\,0",0.013120481762447797,"16.529774\,129.74922\,112.30094",true,0.002517,0.003288,0.003596,5.410716761396221,53.58502230271278,arco floor lamp,"arco,lamp"
wss.6eee2279c193892a8c80080da8fd52c9,Suitcase,n2776843,"bag,traveling bag,travelling bag,grip,suitcase","0\,0\,1","1\,0\,0",0.00710002733363351,"82.74016\,66.31802\,77.33106",true,0.023504,0.057296,0.524142,,,malette de billet,"argent,atache cash,bank,banque,billet,briefcase,dough,fric,loot,malette,money,oseille,pognon,richesse,suitcase,ticket,valeur,value,wealth,wheat"
wss.6f04104e178fb858f7628281ecb18112,"Chair,Recliner,_Attributes",n4069540,"recliner,reclining chair,lounger","0\,0\,1","0\,-1\,0",0.032704986278925964,"84.444214\,126.55848\,92.74454",false,0.065513,0.310347,0.020921,77.5995933297354,772.5419141243814,sage recliner,"chair,commercial,contract,furniture,ganged,healthcare,lounge,loveseat,multiple,seating,sofa"
wss.6f0e47cf44dbcaabb60886b233d6cbd8,,n3486907,"hammer,cock",,,,"33.529526\,100.570786\,81.58683",,,,,,,hammer  amp  chisel,*
wss.6f0e9284aecaf20ef27eab59ed9c2c61,Chair,n3005231,chair,"0\,0\,1","-1\,-7.91768783869884e-9\,0",0.030906151279406904,"58.405205\,119.67047\,91.06164",false,0.0203,0.02455,0.010227,24.045177973739996,239.38150987933602,antony chair,"antony,chair,french,furniture design,prouve,tterrible"
wss.6f0f6571f173bd90f9883d2fd957d60f,"Couch,_AttributesTrain",n4184816,settee,,,0.02457231284092729,"211.12039\,87.70055\,91.77734",false,0.108192,0.465329,0.010882,171.39259094804447,1627.362696124691,round curved stuffed lounge settee sofa,"couch,lounge,seat,seating,seats,settee,sofa,stuffed"
wss.6f113f2baf10463635836c728d324152,ChestOfDrawers,n3018908,"chest of drawers,chest,bureau,dresser",,,0.03951045707934579,"94.12695\,117.355606\,77.363434",true,,,,,,kare       chest romantic  sk silver leaf  kommode romantic  sk silber leaf,"barock,baroque,bedroom,commode,design,flur,hall,kare,kommode,lifestyle,living room,romantik,schlafzimmer,trendy,wohnen"
wss.6f14cba33c58664eccaa71a506b07337,Pencil,n3914323,pencil,,,6.953400391993618E-4,"19.947702\,2.4250658\,2.425068",true,,,,,,large unsharpened pencil,"big,dickmotherfucker,pencil"
wss.6f14f17167243fac5427e47767269c4b,,n4097375,rifle,"0\,0\,1","1\,0\,0",,"1236.4034\,488.86615\,125.72998",,,,,,,proton xb    plasma rifle,*
wss.6f15389d26f166488976b8df93909268,"Bird,_Attributes",n1505702,bird,"0\,0\,1","-1\,0\,0",0.003291716228945412,"17.735344\,27.188162\,6.260581",,,,,,,great kiskadee,"animal,bird,birdman,catcher,feather,fly,grande,great,kiskadee,lower,rio,south,texas,valley,wing"
wss.6f19a11f7643fbe63c8caf79899ad5cd,,n3603708,jig,,,,"17.779999\,0.635\,17.779999",,,,,,,round corners router jig,"round corner,router"
wss.6f1c8a6b5d684a98e3d888a4f2b9ef73,TV,n4413042,"television receiver,television,television set,tv,tv set,idiot box,boob tube,telly,goggle box","0\,0\,1","1\,0\,0",0.0027471516870793077,"86.39793\,52.607952\,43.937668",false,0.009937,0.075607,0.154859,24.64712847287856,166.84808440195653,plasma television,"plasma,screen,television,tv"
wss.6f1eb86e7e5c5dfdeeb8629a38fdd4b4,Fish,n2514684,fish,"0\,0\,1","1\,0\,0",0.004904199936559465,"30.303787\,22.919632\,17.48259",,,,,,,sushi with a frame,"alpha channel,fish,frame,graphics,picture,png,sketchup,static,sushi,watermark"
wss.6f2c815565cfdb97a1c637e821f12a67,"Vase,_StanfordSceneDBModels,_SceneGalleryModels",n4529463,vase,,,0.0028766532324737385,"21.674088\,32.26627\,21.674088",true,,,,,,vase,"decor,decoration,flower pot,vase"
wss.6f2ffe8c014a6a458af30108ea9ccb6c,"Table,CoffeeTable",n3067971,"coffee table,cocktail table","0\,0\,1","0\,-1\,0",0.015496983814012034,"113.90268\,44.26326\,84.84598",false,0.05597,0.310388,0.47472,46.9544218576506,558.0301059298143,coffee table,"decoracion,decoration,furniture,hall,interior,mesa de cafe,mesita,mueble,salon,small table,table of coffee"
wss.6f303f7836c3b8567e24be8974ffdff,,,,,,,"227.19557\,213.29295\,207.8121",,,,,,,caseta de jard iacute n,"caseta,exterior,garden shed,herramientas,huerto,jardin,lalusfecit,madera,wood construction"
wss.6f35b5e8da9ddd99736c54bc750fb0e,FlagPole,n4517280,"Union Jack,Union flag",,,0.009909405838719099,"183.84866\,544.7567\,15.176176",,,,,,,union jack flag on pole,"britain,brittish,empire,england,flag,ireland,pole,scotland,union jack,wales"
wss.6f36359d0fb1aa16842c47c8032438a1,,n13186713,"trunk,tree trunk,bole",,,,"96.92946\,50.117756\,47.579025",,,,,,,trunk,trunk
wss.6f36520144753550f91663a74ccd2338,"Chair,OfficeChair,_StanfordSceneDBModels",n4380791,swivel chair,"0\,0\,1","0\,-1\,0",0.0248280493078114,"66.34452\,97.184685\,62.75637",false,0.016038,0.039843,0.008013,18.996875090780403,189.12318499728042,steelcase jersey guest ts    task with arms office chair,"chairs,ergonomics,jersey,long term seating,mesh chair,steelcase chairs,task chair,work chair"
wss.6f3d60e2b7bcab7d6bdcd672c2b17215,Curtain,n3155743,"curtain,drape,drapery,mantle,pall","0\,0\,1","1\,0\,0",0.02090668902174753,"121.14778\,128.84688\,15.356594",false,0.027198,0.030587,0.011653,48.7363578637986,144.37708613031546,cortina dupla de uesllei,"cortina,curtain,uesllei"
wss.6f3da555075ec7f9e17e45953c2e0371,Curtain,n3155743,"curtain,drape,drapery,mantle,pall",,,2.046370208748691E-5,"125.94385\,124.90091\,5.963135",false,0.015016,0.020831,0.011811,26.9073148644312,79.71050538027858,window curtain,"curtain,drape,window curtain"
wss.6f3e3d72ae34a129afb03426f6ef487c,_StanfordSceneDBModels,n3084501,compass,,,5.118489809234965E-4,"10.387693\,13.135549\,13.824476",,,,,,,jack sparrow     s compass,"barbossa,black,chest,compass,curse,davy,elisabteh,flying dutchman,jack,jones,mans,of the caribbean,pearl,pirate,pirates,ship,sparrow,swann,turner,will"
wss.6f418cc571d731a293b55327c66a07aa,,,,,,,"206.0768\,0.60959995\,205.84085",,,,,,,barbie tepih,*
wss.6f4685cf9556448b658eaa2d2f4e61b2,"Bookcase,4Shelves",n2874241,bookcase,,,0.014257438474569077,"90.93323\,96.43418\,20.207352",true,0.026815,0.042809,0.001135,20.0057483711004,223.8635065684052,gino lemson bookcase i,"american walnut,bookcase,chrome plated steel feet,classic,dutch,furniture,gino lemson,modern,the netherlands,tim stares,tstares"
wss.6f4c6a158e950048e05079ecdef37f67,,n3266479,"earphone,earpiece,headphone,phone",,,,"815.18774\,1149.2356\,1456.4711",,,,,,,skullcandy headphones,headphones skullcandy
wss.6f5036645aa28645a2b96515f0a8f928,Piano,n3457685,"grand piano,grand","0\,0\,1","1\,0\,0",5.300405154245011E-4,"198.55319\,108.79082\,68.75951",false,0.127711,0.465895,0.014437,76.6266,465.5832216,electronic keyboard  clavinova,"clavi,clavinova,fender,guitar,key,keyboard,keys,music,note,notes,organ,piano,pianos,rock,rock stage,song,songs,speakers,yamaha"
wss.6f530fe373def431a6fd617b2ff5d2d,"Table,DiningTable,RoundTable",n4386330,table,"0\,0\,1","0\,-1\,0",0.022420212512932924,"107.3939\,63.617355\,107.39402",false,0.029365,0.057651,0.03027,24.6349222413777,292.77387994691793,outdoor wood table,"outdoor furniture,outdoor table,round table,round wood table,table,wood table"
wss.6f5cb68e41ab4356ad5067eac75a07f7,Bench,n2832068,bench,,,0.03205808961870961,"75.86784\,103.53169\,72.174255",false,0.006671,0.010653,0.002944,4.0026,24.3197976,forms surfaces reg  vista trade  stacking armchair with wire grid seats,"architectural,architecture,armchair,arms,bench,benches,chair,chairs,exterior,forms,forms and surfaces,furniture,grid,landscape,metal,outdoor,park,patio,perforated,public,scvis,seating,site,stacking,steel,surfaces,vista,wire"
wss.6f63bae285167b09a56334a324a87883,VideoGameConsole,,,,,0.00261677499493582,"23.55394\,7.8012605\,30.880512",,,,,,,nes,"nes,nintendo"
wss.6f66b1a489e6a93ac0b9503d0a8f4d24,"Bed,KingBed",n2821967,bed,,,0.028079450246575065,"241.48328\,117.93369\,230.2515",false,0.372287,3.546736,0.008542,225.75865497547198,2013.6898826124038,coach king size bed,"coach,king size bed"
wss.6f67cd916a3cb630853d6ffb3e180267,,n13939754,"cube,regular hexahedron",,,0.015482161226461745,"107.65116\,93.70222\,100.838104",,,,,,,halo   crate,
wss.6f6a2ebae6fc62a56b684500e5db87c2,"Plant,_AttributesTrain",n12474664,tulip,,,0.07555129742636713,"61.339355\,300.38135\,146.62292",,,,,,,tulip,"flower,plant,red tulip,tulip"
wss.6f6ed9e0d29b64e714be24585075d395,,n4082075,"remote control,remote",,,,"30.999939\,82.00009\,7.20501",,,,,,,apple mac remote,"apple,control,ir,mac,macintosh,remote,white"
wss.6f706641675c96abb48d1a35afd3934,,n4526448,valve,,,,"39.249985\,72.49998\,46.42569",,,,,,,fire hydrant mk,"emergency,fire,hydrant,metal,painted,red,street,texture,texture mapped,town,urban,water"
wss.6f7074fb94c1f777bb1356f47c7f12bb,GameTable,n3419586,gaming table,"0\,0\,1","0\,-1\,0",0.011373257348567114,"179.19547\,81.49343\,178.74861",false,0.152187,0.680938,0.046254,,,calcio balilla table football  table soccer  foosball  foosing  futbolin,*
wss.6f790be92e6e44659bd828aa88bf7e51,"VideoGameController,PSP",n3282682,electronic device,,,0.027979786086896614,"18.726624\,8.206136\,2.6986542",false,5.8E-5,3.76E-4,0.003343,,,sony psp,psp
wss.6f870cd2bf065b913bf35b848d454339,,n2913195,"bucket,pail",,,,"24.758904\,29.471113\,36.045868",,,,,,,sauna pail and ladle,"ladle,pail,sauna"
wss.6f91bf40e7948b28bec686c068bbcc86,_StanfordSceneDBModels,n3660152,leg,,,0.028102286982419622,"47.773914\,98.87476\,168.61371",,,,,,,ironing board,"architecture,board,details,interior,iron,ironing,laundry"
wss.6f934db1632e74c9ad347847c4726934,Guitar,n3472449,guitar,,,0.024373272146835847,"46.44497\,101.50851\,6.079693",,,,,,,my fender thinline         re issue greenburst,"botboyf,custom guitar,electric,electric guitar,electric guitars,fender,fender guitar,fender telecaster,fender thinline,guitar,guitar electric,guitars,high rank,instrument,instruments,music instrument,musical instument,string instrument,stringed instrument,tele,tele thinline,telecaster,thinline"
wss.6f95c4a222fe84b69de3846f6829ce95,"Pizza,_StanfordSceneDBModels,_Attributes",n7890235,cheese pizza,,,0.0018421465284264992,"62.18663\,11.651577\,55.81704",,,,,,,pizza,"cheese,pepperoni,pizza"
wss.6f96857e279a38793525b6164e3f382b,"Airplane,_Attributes,rankAirplanes",n2694015,"airplane,aeroplane,plane","0\,0\,1","-1\,0\,0",1.6670584440621914E-4,"19.281984\,5.838415\,24.572575",false,5.7E-5,1.08E-4,1.25E-4,,,airatlanticocean fokker     with interior,"aao,airatlanticocean,airplane,aviation,buisness,conference,cube pacific,fokker,klm,low cost,luxe,plane,small"
wss.6f97a8c3a5f076665d73afbd7c310e93,"_StanfordSceneDBModels,ToiletPaper",n15099708,"toilet tissue,toilet paper,bathroom tissue",,,0.0017638925488738762,"27.163946\,29.677494\,27.163982",,,,,,,toilet tissue,*
wss.6fa56c1f3be9f9874e00570de4a580dc,"ChestOfDrawers,Dresser",n3018908,"chest of drawers,chest,bureau,dresser",,,0.02168964665855327,"133.3306\,149.34904\,40.290585",true,0.087958,0.461736,0.010619,52.7748,320.6596848,welsh dresser,*
wss.6fa63f7d098b3c6228a1548e344f0e2e,"Picture,WallArt",n3496279,"hanging,wall hanging","0\,0\,1","0\,-1\,0",0.01702628333133337,"111.05087\,83.2881\,0.0",true,0.008024,0.008024,0.009635,9.722081771810561,222.54259866180843,rose,*
wss.6fa71ae77dd291c15b17c2a5cd4d64a1,Pencil,n3914323,pencil,,,0.026697749429385898,"20.188013\,1.1063308\,1.1063309",true,,,,,,pencil,"eraser,pencil"
wss.6faabc828e25c2c9a5d69272402ec10d,"Table,DiningTable",n2967527,card table,"0\,0\,1","0\,-1\,0",0.02590839283885005,"186.54044\,75.13434\,77.72518",false,0.031856,0.03705,0.003186,26.72467505265888,317.6095596658954,folding table    x,"card,film,folding,furniture,stage,table"
wss.6fb3e68b114f8c237525755bcbbbf0f,Shirt,n3600807,"jersey,T-shirt,tee shirt","0\,0\,1","-1\,0\,0",3.6805914381556515E-4,"24.362202\,54.306736\,39.32653",,,,,,,t shirt template high poly,t shirt camisa playera jersey remera
wss.6fb856e3e279e31c97556ba76bc2663,,n9451197,"seashore,coast,seacoast,sea-coast",,,,"3275.317\,852.1301\,3778.0156",,,,,,,coast guard     a d,*
wss.6fbab03bda26f1c0e1c0f56f4112a36d,Gun,n4213423,"shotgun,scattergun","0\,0\,1","0\,-1\,0",0.03409909013878019,"12.429123\,37.103897\,109.92627",false,0.0077,0.015491,0.007228,,,mm shotgun v,"action,alien,equipment,flash,gauge,gun,heat,light,marble,men,metal,mm,pump,shell,shotgun,stock,supressor,three,v,version,weapon,will"
wss.6fbb80c3ad257a0bca53a8c40217e117,Knife,n3628765,knife,"0\,1\,0","-1\,0\,0",0.02949252994293791,"1.710785\,16.033703\,43.693775",false,1.62E-4,2.65E-4,0.007807,,,dragon lord knife by gil hibben,"acad,dagger,dragon,gil,hibben,knife,lord,whiz"
wss.6fc69edce1f6d0d5e7e684d25d4dcaf0,"Couch,_RandomSetStudyModels",n4263630,"sofa,couch,lounge","0\,0\,1","0\,1\,0",0.009513207789263295,"271.9596\,93.21691\,196.09366",false,0.457079,2.00504,0.136783,724.0826870558011,6875.12305699107,sofa,"contemporary,curtain,interior,interior design,living area,living room,modern,room,seating chair,sofa,tv,wallpaper,window,wood"
wss.6fc6ce57e672f74aae03309dca32a7d7,PersonStanding,n5224944,person,,,0.020129693658858517,"47.553802\,140.92717\,1.0434232E-13",,,,,,,d man casual,"figure,human,man,people,person"
wss.6fc82eaf56be304e33aa3c623c0c0645,"WallArt,Picture",n3937282,"picture,image,icon,ikon","0\,0\,1","0\,1\,0",0.01863644106128598,"98.428345\,97.69502\,6.0568542",true,0.016866,0.046993,0.060551,20.435273076191038,467.77211727692674,picture pop art,"cuadro,decoracion,decoration,inside,interior,picture"
wss.6fd3968f737bcf7e64ac3b2f693d10e5,"CellPhone,_Attributes",n2995984,"cellular telephone,cellular phone,cellphone,cell,mobile phone","0\,0\,1","0\,-1\,0",3.184239181288796E-4,"11.811813\,23.721369\,2.4371943",false,2.19E-4,7.01E-4,0.001391,,,htc droid mini,"android,camera,facing,front,htc,phone,phones,sexy,smart,smartphone,snapdragon,verizon"
wss.6fd43425c540e5da9b1375f6b333ec37,Microwave,n3766619,"microwave,microwave oven",,,0.03696942232707045,"72.77441\,45.41141\,58.219448",true,0.011125,0.184302,0.006788,28.836951860784996,272.66930949401313,microwave  panasonic  nn c   mf     x   x    skp,"electrical appliance,home appliance,microwave,microwave oven,panasonic"
wss.6fe6ec5fb350e2ac2c0674bd60b993e6,PictureFrame,n3938003,picture frame,,,0.02509495518228322,"33.815487\,35.719593\,8.431905",,,,,,,picture frame         s style  swiveling,picture frame
wss.6fe99039481ce154c13f6e8e2f6bde6,Oven,n3868196,oven,,,0.029659118305393643,"177.95471\,109.73874\,87.4944",true,0.133623,1.392166,0.117131,356.6113989780497,12376.217577255027,kitchen range and double oven at    in,"appliance,architecture,burner,chef,cook,cook top,free standing,gas,kitchen,oven,range,stove"
wss.6fece2ed18efe00e35836c728d324152,,n3701391,"luggage compartment,automobile trunk,trunk,boot",,,,"85.199974\,45.099983\,45.699936",,,,,,,colonial trunk grande    set   colonial truhe grande    set,"bedroom,design,dining room,esszimmer,kare,lifestyle,living,living room,schlafzimmer,trendy,truhe,trunk,wohnen,wohnzimmer"
wss.6fed03a42d6f90e384565e3f47c555a6,_StanfordSceneDBModels,n2804691,basin,,,0.01738313106797082,"28.375563\,8.680178\,28.38109",,,,,,,k      m timpani vessels countertop lavatory in mirror finish,"kohler,lavatory,pedestal,sink,timpani"
wss.6ff315614cde9b42e58e58ea74bf6c0a,"ComputerMouse,_OIMwhitelist",n3799022,"mouse,computer mouse","0\,0\,1","0\,1\,0",0.0012794358366555534,"12.445305\,6.479806\,19.887384",true,1.09E-4,8.68E-4,0.002298,,,a logitech cordless usb mouse with centerwheel  bottom,"aa,battery,brand,center,center wheel,company,darth hideous,logitech,new,technology,trackwheel,wheel"
wss.6ffb0636180aa5d78570a59d0416a26d,Lamp,n3641940,lamp,,,0.013094065206045433,"18.331692\,106.50673\,23.569319",true,0.009358,0.041444,0.044519,20.116602087066283,199.22472733761873,old candle light lamp,"candle,lamp,light,metal,stone"
wss.6ffd99ac6044dfe174d5a6a8a8e5a2e,"PianoKeyboard,_StanfordSceneDBModels,_OIMwhitelist",n3935052,"piano keyboard,fingerboard,clavier",,,0.02230770011297268,"108.27534\,73.67905\,44.390987",false,0.013055,0.027178,0.029767,,,keyboard,"board,detailed,download,electric,electrical,electronic,freewebs,instrument,internet,javixp,key,keyboard,music,musical,musician,please,pretty,rate,sketchosaurus,sound,stand,website"
wss.700562e70c89e9d36bd9ce012b65eebe,Couch,n4263630,"sofa,couch,lounge",,,0.025341907515722198,"219.35068\,78.12808\,80.39788",false,0.146693,0.481538,0.006167,232.38403342152364,2206.4728998689307,goetz sofa from smart furniture,"design goetz,designer,furniture,herman miller,home furnishings,modern furniture,smart furniture"
wss.7006a4c8d2d0e67568b812c3fd1c09f9,,n2972469,carriage,"0\,0\,1","1\,6.225964188644184e-9\,0",,"1051.7136\,1061.6738\,4048.4705",false,209.902908,351.335815,3.301231,,,horse drawn carriage,"carriage,challenge,drawn,horse,open"
wss.700c48efb517a0643f0724467babde0b,TV,n4413042,"television receiver,television,television set,tv,tv set,idiot box,boob tube,telly,goggle box","0\,1\,0","0\,0\,1",0.002507831726699416,"85.673775\,66.371185\,20.433586",false,0.007711,0.010413,9.86E-4,19.12589389698768,129.47223294993327,panasonic tv,"lcd,panasonic tv,plasma,tv"
wss.701617f593e5d8bd8e9d341bc3648f0d,"Stool,Barstool,_AttributesTrain",,,"-7.088963194235021e-9\,-7.0889636383242305e-9\,1","-0.7071067690849304\,-0.7071067690849304\,7.0889636383242305e-9",0.023552293160185454,"55.05497\,97.09652\,44.09203",false,0.003073,0.004498,0.001841,3.5009895929379002,23.093654457199293,ikea anssi barstool,*
wss.701cb938a050ced01071d664364e92d8,"Vase,_PilotStudyModels,_StanfordSceneDBModels",n4529463,vase,,,0.03178593324159263,"21.061298\,37.662518\,21.061298",true,6.45E-4,0.005966,0.018397,1.5267246288824996,38.55988312608406,vase,"blumen,chinese,decorative,oriental,vase"
wss.701e0d48f0905443b44675d9c90fdca2,"Piano,_PilotStudyModels,_Attributes",n3457685,"grand piano,grand",,,0.025407436024087824,"152.31453\,178.75198\,185.05429",false,0.162661,0.768791,0.022156,97.5966,592.9969416,grand piano,"architecture,details,grand,interior,music,piano"
